,store,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
35,1,2013-02-12,5201.552036853833,4031.2398840367778,6093.569039522106,5201.552036853833,5201.552036853833,-90.02803076142145,-90.02803076142145,-90.02803076142145,-65.28866622491802,-65.28866622491802,-65.28866622491802,-24.739364536503423,-24.739364536503423,-24.739364536503423,0.0,0.0,0.0,5111.524006092412
36,1,2013-02-13,5199.530186287396,3850.5417299889955,6108.092921213806,5199.530186287396,5199.530186287396,-211.18717658120735,-211.18717658120735,-211.18717658120735,-168.38468480065987,-168.38468480065987,-168.38468480065987,-42.80249178054748,-42.80249178054748,-42.80249178054748,0.0,0.0,0.0,4988.343009706188
37,1,2013-02-14,5197.5083357209605,3751.5047189892844,5908.035989324504,5197.5083357209605,5197.5083357209605,-304.8255553772605,-304.8255553772605,-304.8255553772605,-243.8607753602103,-243.8607753602103,-243.8607753602103,-60.964780017050245,-60.964780017050245,-60.964780017050245,0.0,0.0,0.0,4892.6827803437
38,1,2013-02-15,5195.486485154525,4001.563671934467,6200.371420997771,5195.486485154525,5195.486485154525,-104.06290771493131,-104.06290771493131,-104.06290771493131,-25.282492707236013,-25.282492707236013,-25.282492707236013,-78.7804150076953,-78.7804150076953,-78.7804150076953,0.0,0.0,0.0,5091.423577439594
39,1,2013-02-16,5193.464634588088,4090.8029382525447,6339.024407689648,5193.464634588088,5193.464634588088,55.647282206808526,55.647282206808526,55.647282206808526,151.48246730565867,151.48246730565867,151.48246730565867,-95.83518509885016,-95.83518509885016,-95.83518509885016,0.0,0.0,0.0,5249.111916794896
40,1,2013-02-18,5189.420933455217,4284.026911154702,6518.308169963058,5189.420933455217,5189.420933455217,225.91075222025123,225.91075222025123,225.91075222025123,352.1158978004433,352.1158978004433,352.1158978004433,-126.20514558019204,-126.20514558019204,-126.20514558019204,0.0,0.0,0.0,5415.331685675468
41,1,2013-02-19,5187.399082888782,3931.560124162422,6131.296874200994,5187.399082888782,5187.399082888782,-204.19628534587665,-204.19628534587665,-204.19628534587665,-65.28866622483905,-65.28866622483905,-65.28866622483905,-138.9076191210376,-138.9076191210376,-138.9076191210376,0.0,0.0,0.0,4983.2027975429055
42,1,2013-02-20,5185.377232322345,3823.5306780375327,6048.971550347859,5185.377232322345,5185.377232322345,-318.0155945827225,-318.0155945827225,-318.0155945827225,-168.38468480136225,-168.38468480136225,-168.38468480136225,-149.63090978136023,-149.63090978136023,-149.63090978136023,0.0,0.0,0.0,4867.361637739622
43,1,2013-02-21,5183.35538175591,3701.9307123503436,5823.481429206265,5183.35538175591,5183.35538175591,-402.05868310146167,-402.05868310146167,-402.05868310146167,-243.86077535890482,-243.86077535890482,-243.86077535890482,-158.19790774255696,-158.19790774255696,-158.19790774255696,0.0,0.0,0.0,4781.296698654448
44,1,2013-02-22,5181.333531189473,3907.2219580133974,6076.930238285537,5181.333531189473,5181.333531189473,-189.7671319890392,-189.7671319890392,-189.7671319890392,-25.28249270732953,-25.28249270732953,-25.28249270732953,-164.4846392817097,-164.4846392817097,-164.4846392817097,0.0,0.0,0.0,4991.566399200434
45,1,2013-02-23,5179.311680623037,3984.050297630771,6237.514663964345,5179.311680623037,5179.311680623037,-16.936600860661514,-16.936600860661514,-16.936600860661514,151.4824673058293,151.4824673058293,151.4824673058293,-168.41906816649083,-168.41906816649083,-168.41906816649083,0.0,0.0,0.0,5162.375079762376
46,1,2013-02-25,5175.267979490166,4234.4961600874285,6486.314832084558,5175.267979490166,5175.267979490166,182.92806097805902,182.92806097805902,182.92806097805902,352.11589780044557,352.11589780044557,352.11589780044557,-169.18783682238657,-169.18783682238657,-169.18783682238657,0.0,0.0,0.0,5358.196040468225
47,1,2013-02-26,5173.246128923729,3839.3705392367283,5932.141209497632,5173.246128923729,5173.246128923729,-231.40125743307968,-231.40125743307968,-231.40125743307968,-65.28866622497614,-65.28866622497614,-65.28866622497614,-166.11259120810357,-166.11259120810357,-166.11259120810357,0.0,0.0,0.0,4941.844871490649
48,1,2013-02-27,5171.224278357294,3824.5302185627456,5968.234468847493,5171.224278357294,5171.224278357294,-329.2419659115328,-329.2419659115328,-329.2419659115328,-168.38468480054277,-168.38468480054277,-168.38468480054277,-160.85728111099016,-160.85728111099016,-160.85728111099016,0.0,0.0,0.0,4841.982312445761
49,1,2013-02-28,5169.202427790859,3645.3790760872835,5856.680950124557,5169.202427790859,5169.202427790859,-397.4197230877126,-397.4197230877126,-397.4197230877126,-243.86077535947624,-243.86077535947624,-243.86077535947624,-153.55894772823638,-153.55894772823638,-153.55894772823638,0.0,0.0,0.0,4771.782704703146
50,1,2013-03-01,5167.180577224422,3872.336673971116,6051.69728591356,5167.180577224422,5167.180577224422,-169.66473111126507,-169.66473111126507,-169.66473111126507,-25.282492707423046,-25.282492707423046,-25.282492707423046,-144.38223840384197,-144.38223840384197,-144.38223840384197,0.0,0.0,0.0,4997.515846113158
51,1,2013-03-02,5165.158726948617,4109.608570771367,6315.686399190232,5165.158726948617,5165.158726948617,17.96833293220278,17.96833293220278,17.96833293220278,151.48246730525486,151.48246730525486,151.48246730525486,-133.5141343730521,-133.5141343730521,-133.5141343730521,0.0,0.0,0.0,5183.12705988082
52,1,2013-03-04,5161.115026397003,4334.156124880351,6604.270169358452,5161.115026397003,5161.115026397003,244.5833883473301,244.5833883473301,244.5833883473301,352.11589780042954,352.11589780042954,352.11589780042954,-107.53250945309942,-107.53250945309942,-107.53250945309942,0.0,0.0,0.0,5405.698414744333
53,1,2013-03-05,5159.093176121196,3859.5448437874848,6010.642529566011,5159.093176121196,5159.093176121196,-158.1479628626751,-158.1479628626751,-158.1479628626751,-65.2886662251132,-65.2886662251132,-65.2886662251132,-92.85929663756187,-92.85929663756187,-92.85929663756187,0.0,0.0,0.0,5000.945213258521
54,1,2013-03-06,5157.071325845391,3859.328301785868,6051.717291932782,5157.071325845391,5157.071325845391,-245.75121054757918,-245.75121054757918,-245.75121054757918,-168.3846848016091,-168.3846848016091,-168.3846848016091,-77.36652574597007,-77.36652574597007,-77.36652574597007,0.0,0.0,0.0,4911.320115297812
55,1,2013-03-07,5155.049475569584,3752.041513134034,5930.693086531964,5155.049475569584,5155.049475569584,-305.14210961410816,-305.14210961410816,-305.14210961410816,-243.8607753604701,-243.8607753604701,-243.8607753604701,-61.28133425363812,-61.28133425363812,-61.28133425363812,0.0,0.0,0.0,4849.907365955475
56,1,2013-03-08,5153.027625293777,3961.8656965100627,6181.303203248616,5153.027625293777,5153.027625293777,-70.10994296712266,-70.10994296712266,-70.10994296712266,-25.282492706911952,-25.282492706911952,-25.282492706911952,-44.827450260210725,-44.827450260210725,-44.827450260210725,0.0,0.0,0.0,5082.917682326654
57,1,2013-03-09,5151.00577501797,4237.056981561251,6304.708633611527,5151.00577501797,5151.00577501797,123.2598943263076,123.2598943263076,123.2598943263076,151.48246730615566,151.48246730615566,151.48246730615566,-28.222572979848035,-28.222572979848035,-28.222572979848035,0.0,0.0,0.0,5274.265669344278
58,1,2013-03-11,5146.962074466358,4397.259155984255,6588.060353745934,5146.962074466358,5146.962074466358,356.7274825114218,356.7274825114218,356.7274825114218,352.1158978004508,352.1158978004508,352.1158978004508,4.61158471097094,4.61158471097094,4.61158471097094,0.0,0.0,0.0,5503.68955697778
59,1,2013-03-12,5144.940224190551,3961.480100134468,6178.659338733627,5144.940224190551,5144.940224190551,-44.836609267520785,-44.836609267520785,-44.836609267520785,-65.2886662252503,-65.2886662252503,-65.2886662252503,20.452056957729503,20.452056957729503,20.452056957729503,0.0,0.0,0.0,5100.10361492303
60,1,2013-03-13,5142.918373914744,3927.815763314744,6146.46082650269,5142.918373914744,5142.918373914744,-132.71682494657256,-132.71682494657256,-132.71682494657256,-168.38468480078959,-168.38468480078959,-168.38468480078959,35.667859854216985,35.667859854216985,35.667859854216985,0.0,0.0,0.0,5010.201548968172
61,1,2013-03-14,5140.896523638938,3942.1634367297625,5991.145565191891,5140.896523638938,5140.896523638938,-193.7668878308898,-193.7668878308898,-193.7668878308898,-243.86077536010305,-243.86077536010305,-243.86077536010305,50.09388752921327,50.09388752921327,50.09388752921327,0.0,0.0,0.0,4947.129635808048
62,1,2013-03-15,5138.8746733631315,4176.515877075947,6271.363671921138,5138.8746733631315,5138.8746733631315,38.29499098955621,38.29499098955621,38.29499098955621,-25.282492707935628,-25.282492707935628,-25.282492707935628,63.57748369749183,63.57748369749183,63.57748369749183,0.0,0.0,0.0,5177.1696643526875
63,1,2013-03-16,5136.852823087324,4236.067020714302,6430.570613695808,5136.852823087324,5136.852823087324,227.46105352491088,227.46105352491088,227.46105352491088,151.48246730632627,151.48246730632627,151.48246730632627,75.97858621858462,75.97858621858462,75.97858621858462,0.0,0.0,0.0,5364.313876612236
64,1,2013-03-18,5132.809122535711,4475.936540449948,6624.951911952466,5132.809122535711,5132.809122535711,449.1525094732509,449.1525094732509,449.1525094732509,352.11589780045324,352.11589780045324,352.11589780045324,97.0366116727977,97.0366116727977,97.0366116727977,0.0,0.0,0.0,5581.961632008962
65,1,2013-03-19,5130.787272259905,4171.4776851554825,6250.648494287675,5130.787272259905,5130.787272259905,40.18872407631105,40.18872407631105,40.18872407631105,-65.28866622517134,-65.28866622517134,-65.28866622517134,105.47739030148239,105.47739030148239,105.47739030148239,0.0,0.0,0.0,5170.975996336216
66,1,2013-03-20,5128.765421984099,3987.6650769192984,6197.191239773122,5128.765421984099,5128.765421984099,-55.98076237348325,-55.98076237348325,-55.98076237348325,-168.38468480109492,-168.38468480109492,-168.38468480109492,112.40392242761168,112.40392242761168,112.40392242761168,0.0,0.0,0.0,5072.784659610616
67,1,2013-03-21,5126.743571708292,3975.9991996283084,6107.8439744034085,5126.743571708292,5126.743571708292,-126.1189583327102,-126.1189583327102,-126.1189583327102,-243.86077536067447,-243.86077536067447,-243.86077536067447,117.74181702796426,117.74181702796426,117.74181702796426,0.0,0.0,0.0,5000.624613375581
68,1,2013-03-22,5124.721721432485,4130.535061156246,6253.543793797009,5124.721721432485,5124.721721432485,96.14872326195483,96.14872326195483,96.14872326195483,-25.28249270709901,-25.28249270709901,-25.28249270709901,121.43121596905384,121.43121596905384,121.43121596905384,0.0,0.0,0.0,5220.870444694439
69,1,2013-03-23,5122.699871156679,4342.632712236026,6375.976872375077,5122.699871156679,5122.699871156679,274.9101357567629,274.9101357567629,274.9101357567629,151.48246730648944,151.48246730648944,151.48246730648944,123.42766845027349,123.42766845027349,123.42766845027349,0.0,0.0,0.0,5397.610006913443
70,1,2013-03-25,5118.656170605065,4505.863491195693,6670.425163737569,5118.656170605065,5118.656170605065,474.36322043012257,474.36322043012257,474.36322043012257,352.1158978004559,352.1158978004559,352.1158978004559,122.24732262966675,122.24732262966675,122.24732262966675,0.0,0.0,0.0,5593.019391035188
71,1,2013-03-26,5116.634320329259,4085.067164022771,6166.064497249785,5116.634320329259,5116.634320329259,53.779913031637996,53.779913031637996,53.779913031637996,-65.28866622422707,-65.28866622422707,-65.28866622422707,119.06857925586507,119.06857925586507,119.06857925586507,0.0,0.0,0.0,5170.414233360897
72,1,2013-03-27,5114.612470053452,4031.304237214208,6109.767427771054,5114.612470053452,5114.612470053452,-54.18920800921752,-54.18920800921752,-54.18920800921752,-168.3846848014003,-168.3846848014003,-168.3846848014003,114.1954767921828,114.1954767921828,114.1954767921828,0.0,0.0,0.0,5060.423262044234
73,1,2013-03-28,5112.590619777647,3926.942467391063,6070.779113135823,5112.590619777647,5112.590619777647,-136.18296754837763,-136.18296754837763,-136.18296754837763,-243.860775359369,-243.860775359369,-243.860775359369,107.67780781099133,107.67780781099133,107.67780781099133,0.0,0.0,0.0,4976.407652229269
74,1,2013-03-30,5108.5469192260325,4294.787765535386,6418.0334070280915,5108.5469192260325,5108.5469192260325,241.5024858026298,241.5024858026298,241.5024858026298,151.4824673059224,151.4824673059224,151.4824673059224,90.02001849670735,90.02001849670735,90.02001849670735,0.0,0.0,0.0,5350.0494050286625
75,1,2013-04-02,5102.481368398613,3979.8993279945603,6181.3179303822535,5102.481368398613,5102.481368398613,-11.53400662529091,-11.53400662529091,-11.53400662529091,-65.2886662247968,-65.2886662247968,-65.2886662247968,53.7546595995059,53.7546595995059,53.7546595995059,0.0,0.0,0.0,5090.947361773322
76,1,2013-04-03,5100.459518341333,3953.64289768657,6107.921398593706,5100.459518341333,5100.459518341333,-128.6905619028605,-128.6905619028605,-128.6905619028605,-168.38468480134176,-168.38468480134176,-168.38468480134176,39.69412289848125,39.69412289848125,39.69412289848125,0.0,0.0,0.0,4971.768956438473
77,1,2013-04-04,5098.437668284053,3701.470764970824,6025.773717520441,5098.437668284053,5098.437668284053,-218.88519237321668,-218.88519237321668,-218.88519237321668,-243.86077536036285,-243.86077536036285,-243.86077536036285,24.975582987146186,24.975582987146186,24.975582987146186,0.0,0.0,0.0,4879.552475910837
78,1,2013-04-05,5096.415818226773,3994.139719783189,6187.747789185658,5096.415818226773,5096.415818226773,-15.45834754127229,-15.45834754127229,-15.45834754127229,-25.282492706681445,-25.282492706681445,-25.282492706681445,9.824145165409156,9.824145165409156,9.824145165409156,0.0,0.0,0.0,5080.957470685501
79,1,2013-04-06,5094.393968169494,4118.741646495663,6356.65353377681,5094.393968169494,5094.393968169494,145.96245390723334,145.96245390723334,145.96245390723334,151.48246730609304,151.48246730609304,151.48246730609304,-5.520013398859733,-5.520013398859733,-5.520013398859733,0.0,0.0,0.0,5240.3564220767275
80,1,2013-04-08,5090.350268054934,4335.088183544721,6591.769268588602,5090.350268054934,5090.350268054934,316.3437230699664,316.3437230699664,316.3437230699664,352.11589780046114,352.11589780046114,352.11589780046114,-35.772174730494726,-35.772174730494726,-35.772174730494726,0.0,0.0,0.0,5406.6939911249
81,1,2013-04-09,5088.3284179976545,3914.8251137765023,6018.591051020395,5088.3284179976545,5088.3284179976545,-115.44769929857598,-115.44769929857598,-115.44769929857598,-65.28866622385253,-65.28866622385253,-65.28866622385253,-50.159033074723474,-50.159033074723474,-50.159033074723474,0.0,0.0,0.0,4972.880718699079
82,1,2013-04-10,5086.306567940374,3799.1542196040946,6008.207366000267,5086.306567940374,5086.306567940374,-232.09065285072003,-232.09065285072003,-232.09065285072003,-168.3846848008862,-168.3846848008862,-168.3846848008862,-63.705968049833864,-63.705968049833864,-63.705968049833864,0.0,0.0,0.0,4854.215915089654
83,1,2013-04-11,5084.284717883094,3643.998460311693,5815.825736998112,5084.284717883094,5084.284717883094,-320.0215244664984,-320.0215244664984,-320.0215244664984,-243.86077535999578,-243.86077535999578,-243.86077535999578,-76.1607491065026,-76.1607491065026,-76.1607491065026,0.0,0.0,0.0,4764.263193416596
84,1,2013-04-12,5082.262867825814,3871.3385120789644,6042.692592880111,5082.262867825814,5082.262867825814,-112.56671529606022,-112.56671529606022,-112.56671529606022,-25.2824927071005,-25.2824927071005,-25.2824927071005,-87.28422258895974,-87.28422258895974,-87.28422258895974,0.0,0.0,0.0,4969.696152529754
85,1,2013-04-13,5080.241017768535,4022.247541324835,6163.542349381378,5080.241017768535,5080.241017768535,54.62658637687356,54.62658637687356,54.62658637687356,151.48246730552606,151.48246730552606,151.48246730552606,-96.85588092865248,-96.85588092865248,-96.85588092865248,0.0,0.0,0.0,5134.867604145409
86,1,2013-04-15,5076.197317653975,4248.9395847966025,6394.608043133767,5076.197317653975,5076.197317653975,241.5284665223516,241.5284665223516,241.5284665223516,352.11589780046353,352.11589780046353,352.11589780046353,-110.58743127811185,-110.58743127811185,-110.58743127811185,0.0,0.0,0.0,5317.725784176327
87,1,2013-04-16,5074.175467596695,3798.1753072569786,6031.5843680505695,5074.175467596695,5074.175467596695,-179.73581889804132,-179.73581889804132,-179.73581889804132,-65.28866622442226,-65.28866622442226,-65.28866622442226,-114.44715267361903,-114.44715267361903,-114.44715267361903,0.0,0.0,0.0,4894.439648698653
88,1,2013-04-17,5072.153617539416,3693.974197452007,5864.70990605917,5072.153617539416,5072.153617539416,-284.54833435166023,-284.54833435166023,-284.54833435166023,-168.38468480119158,-168.38468480119158,-168.38468480119158,-116.16364955046858,-116.16364955046858,-116.16364955046858,0.0,0.0,0.0,4787.605283187756
89,1,2013-04-18,5070.131767482136,3611.7755789485645,5797.047344201613,5070.131767482136,5070.131767482136,-359.5445279184998,-359.5445279184998,-359.5445279184998,-243.86077535962875,-243.86077535962875,-243.86077535962875,-115.68375255887112,-115.68375255887112,-115.68375255887112,0.0,0.0,0.0,4710.587239563636
90,1,2013-04-19,5068.109917424856,3790.184561851337,6042.316036670486,5068.109917424856,5068.109917424856,-138.2810296596537,-138.2810296596537,-138.2810296596537,-25.28249270844967,-25.28249270844967,-25.28249270844967,-112.99853695120404,-112.99853695120404,-112.99853695120404,0.0,0.0,0.0,4929.828887765202
