,store,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,1,2013-01-14,5260.185723165957,4108.270123769491,6322.8044535255885,5260.185723165957,5260.185723165957,-6.3630185125419345,-6.3630185125419345,-6.3630185125419345,352.11589780043033,352.11589780043033,352.11589780043033,-358.4789163129723,-358.4789163129723,-358.4789163129723,0.0,0.0,0.0,5253.822704653415
11,1,2013-01-15,5258.163871429787,3688.966202056841,5899.969238730632,5258.163871429787,5258.163871429787,-430.4643862518385,-430.4643862518385,-430.4643862518385,-65.28866622458571,-65.28866622458571,-65.28866622458571,-365.17572002725274,-365.17572002725274,-365.17572002725274,0.0,0.0,0.0,4827.699485177948
12,1,2013-01-16,5256.142019693616,3650.7421532937033,5888.329095798739,5256.142019693616,5256.142019693616,-532.4113084461893,-532.4113084461893,-532.4113084461893,-168.3846848005632,-168.3846848005632,-168.3846848005632,-364.0266236456261,-364.0266236456261,-364.0266236456261,0.0,0.0,0.0,4723.730711247426
13,1,2013-01-17,5254.120167957446,3631.498915305807,5748.837806697809,5254.120167957446,5254.120167957446,-599.5823942327162,-599.5823942327162,-599.5823942327162,-243.8607753594727,-243.8607753594727,-243.8607753594727,-355.7216188732434,-355.7216188732434,-355.7216188732434,0.0,0.0,0.0,4654.53777372473
14,1,2013-01-18,5252.098316221277,3747.7138468554535,6026.120325615624,5252.098316221277,5252.098316221277,-366.32830703316375,-366.32830703316375,-366.32830703316375,-25.282492708396653,-25.282492708396653,-25.282492708396653,-341.0458143247671,-341.0458143247671,-341.0458143247671,0.0,0.0,0.0,4885.770009188113
15,1,2013-01-19,5250.076464485107,3925.7020435145955,6187.994043846236,5250.076464485107,5250.076464485107,-169.3771062893301,-169.3771062893301,-169.3771062893301,151.48246730572126,151.48246730572126,151.48246730572126,-320.85957359505136,-320.85957359505136,-320.85957359505136,0.0,0.0,0.0,5080.699358195777
16,1,2013-01-21,5246.032761012766,4278.162011013777,6420.29089907606,5246.032761012766,5246.032761012766,84.46724694937267,84.46724694937267,84.46724694937267,352.11589780043295,352.11589780043295,352.11589780043295,-267.6486508510603,-267.6486508510603,-267.6486508510603,0.0,0.0,0.0,5330.500007962139
17,1,2013-01-22,5244.010909276596,3900.348737532932,6073.563329313217,5244.010909276596,5244.010909276596,-301.8214928482539,-301.8214928482539,-301.8214928482539,-65.28866622515547,-65.28866622515547,-65.28866622515547,-236.53282662309843,-236.53282662309843,-236.53282662309843,0.0,0.0,0.0,4942.189416428342
18,1,2013-01-23,5241.989057540425,3785.8655367412393,6013.498902316034,5241.989057540425,5241.989057540425,-372.0675094046804,-372.0675094046804,-372.0675094046804,-168.3846848005047,-168.3846848005047,-168.3846848005047,-203.68282460417566,-203.68282460417566,-203.68282460417566,0.0,0.0,0.0,4869.921548135745
19,1,2013-01-24,5239.967205804255,3841.231898901549,5885.915669051405,5239.967205804255,5239.967205804255,-413.8844641098638,-413.8844641098638,-413.8844641098638,-243.86077535995054,-243.86077535995054,-243.86077535995054,-170.02368874991336,-170.02368874991336,-170.02368874991336,0.0,0.0,0.0,4826.082741694391
20,1,2013-01-25,5237.945354068084,3941.78900137643,6060.253526401515,5237.945354068084,5237.945354068084,-161.71750283805216,-161.71750283805216,-161.71750283805216,-25.282492707560056,-25.282492707560056,-25.282492707560056,-136.4350101304921,-136.4350101304921,-136.4350101304921,0.0,0.0,0.0,5076.227851230032
21,1,2013-01-26,5235.923502331914,4152.379084732567,6412.067015591932,5235.923502331914,5235.923502331914,47.74771505666813,47.74771505666813,47.74771505666813,151.48246730589187,151.48246730589187,151.48246730589187,-103.73475224922376,-103.73475224922376,-103.73475224922376,0.0,0.0,0.0,5283.671217388583
22,1,2013-01-28,5231.879798859573,4451.1743439905285,6642.366741472957,5231.879798859573,5231.879798859573,308.23482896966226,308.23482896966226,308.23482896966226,352.1158978004354,352.1158978004354,352.1158978004354,-43.88106883077313,-43.88106883077313,-43.88106883077313,0.0,0.0,0.0,5540.114627829235
23,1,2013-01-29,5229.857947123404,4095.22039670699,6220.5658361185515,5229.857947123404,5229.857947123404,-83.22922059630399,-83.22922059630399,-83.22922059630399,-65.28866622421118,-65.28866622421118,-65.28866622421118,-17.9405543720928,-17.9405543720928,-17.9405543720928,0.0,0.0,0.0,5146.6287265271
24,1,2013-01-30,5227.836095387234,4042.4600941366693,6218.779091297557,5227.836095387234,5227.836095387234,-163.6831006054806,-163.6831006054806,-163.6831006054806,-168.38468480081005,-168.38468480081005,-168.38468480081005,4.701584195329427,4.701584195329427,4.701584195329427,0.0,0.0,0.0,5064.1529947817535
25,1,2013-01-31,5225.8142436510625,3960.184151057674,6129.548022218681,5225.8142436510625,5225.8142436510625,-220.16291731568933,-220.16291731568933,-220.16291731568933,-243.86077535958347,-243.86077535958347,-243.86077535958347,23.697858043894108,23.697858043894108,23.697858043894108,0.0,0.0,0.0,5005.651326335374
26,1,2013-02-01,5223.792393084627,4110.794909681705,6354.276648653026,5223.792393084627,5223.792393084627,13.52694377814481,13.52694377814481,13.52694377814481,-25.282492707653592,-25.282492707653592,-25.282492707653592,38.8094364857984,38.8094364857984,38.8094364857984,0.0,0.0,0.0,5237.319336862772
27,1,2013-02-02,5221.770542518192,4433.530245070177,6561.280602535765,5221.770542518192,5221.770542518192,201.38744625214233,201.38744625214233,201.38744625214233,151.4824673053249,151.4824673053249,151.4824673053249,49.90497894681739,49.90497894681739,49.90497894681739,0.0,0.0,0.0,5423.157988770335
28,1,2013-02-04,5217.72684138532,4575.1941190868565,6732.692282694948,5217.72684138532,5217.72684138532,412.1525060019676,412.1525060019676,412.1525060019676,352.11589780043806,352.11589780043806,352.11589780043806,60.03660820152957,60.03660820152957,60.03660820152957,0.0,0.0,0.0,5629.879347387287
29,1,2013-02-05,5215.704990818884,4108.062341138828,6262.0965627577325,5215.704990818884,5215.704990818884,-5.983712475455764,-5.983712475455764,-5.983712475455764,-65.28866622478093,-65.28866622478093,-65.28866622478093,59.30495374932516,59.30495374932516,59.30495374932516,0.0,0.0,0.0,5209.721278343428
30,1,2013-02-06,5213.683140252448,3966.46994013565,6211.61590058587,5213.683140252448,5213.683140252448,-113.37982771257758,-113.37982771257758,-113.37982771257758,-168.3846848011154,-168.3846848011154,-168.3846848011154,55.00485708853783,55.00485708853783,55.00485708853783,0.0,0.0,0.0,5100.30331253987
31,1,2013-02-07,5211.6612896860115,3977.3019596827417,6092.39970498676,5211.6612896860115,5211.6612896860115,-196.4110334631667,-196.4110334631667,-196.4110334631667,-243.86077535921646,-243.86077535921646,-243.86077535921646,47.44974189604976,47.44974189604976,47.44974189604976,0.0,0.0,0.0,5015.250256222845
32,1,2013-02-08,5209.639439119576,4124.665946905751,6323.325211721594,5209.639439119576,5209.639439119576,11.729621837341083,11.729621837341083,11.729621837341083,-25.28249270714248,-25.28249270714248,-25.28249270714248,37.012114544483566,37.012114544483566,37.012114544483566,0.0,0.0,0.0,5221.369060956918
33,1,2013-02-09,5207.61758855314,4180.211808063557,6514.015968560952,5207.61758855314,5207.61758855314,175.59375740894873,175.59375740894873,175.59375740894873,151.48246730622566,151.48246730622566,151.48246730622566,24.111290102723057,24.111290102723057,24.111290102723057,0.0,0.0,0.0,5383.211345962089
34,1,2013-02-11,5203.573887420268,4517.22800514597,6538.808915366305,5203.573887420268,5203.573887420268,344.8716539442864,344.8716539442864,344.8716539442864,352.11589780044056,352.11589780044056,352.11589780044056,-7.244243856154185,-7.244243856154185,-7.244243856154185,0.0,0.0,0.0,5548.445541364555
35,1,2013-02-12,5201.552036853833,4065.5234658766444,6217.405020717949,5201.552036853833,5201.552036853833,-90.02803076142145,-90.02803076142145,-90.02803076142145,-65.28866622491802,-65.28866622491802,-65.28866622491802,-24.739364536503423,-24.739364536503423,-24.739364536503423,0.0,0.0,0.0,5111.524006092412
36,1,2013-02-13,5199.530186287396,3857.2390047553404,6013.892140075437,5199.530186287396,5199.530186287396,-211.18717658120735,-211.18717658120735,-211.18717658120735,-168.38468480065987,-168.38468480065987,-168.38468480065987,-42.80249178054748,-42.80249178054748,-42.80249178054748,0.0,0.0,0.0,4988.343009706188
37,1,2013-02-14,5197.5083357209605,3787.267636693736,5950.582529231697,5197.5083357209605,5197.5083357209605,-304.8255553772605,-304.8255553772605,-304.8255553772605,-243.8607753602103,-243.8607753602103,-243.8607753602103,-60.964780017050245,-60.964780017050245,-60.964780017050245,0.0,0.0,0.0,4892.6827803437
38,1,2013-02-15,5195.486485154525,4061.160758106726,6257.408981847977,5195.486485154525,5195.486485154525,-104.06290771493131,-104.06290771493131,-104.06290771493131,-25.282492707236013,-25.282492707236013,-25.282492707236013,-78.7804150076953,-78.7804150076953,-78.7804150076953,0.0,0.0,0.0,5091.423577439594
39,1,2013-02-16,5193.464634588088,4139.12884923272,6338.487054487969,5193.464634588088,5193.464634588088,55.647282206808526,55.647282206808526,55.647282206808526,151.48246730565867,151.48246730565867,151.48246730565867,-95.83518509885016,-95.83518509885016,-95.83518509885016,0.0,0.0,0.0,5249.111916794896
40,1,2013-02-18,5189.420933455217,4343.978400513093,6543.510201944508,5189.420933455217,5189.420933455217,225.91075222025123,225.91075222025123,225.91075222025123,352.1158978004433,352.1158978004433,352.1158978004433,-126.20514558019204,-126.20514558019204,-126.20514558019204,0.0,0.0,0.0,5415.331685675468
41,1,2013-02-19,5187.399082888782,3890.260629051509,5991.033204693427,5187.399082888782,5187.399082888782,-204.19628534587665,-204.19628534587665,-204.19628534587665,-65.28866622483905,-65.28866622483905,-65.28866622483905,-138.9076191210376,-138.9076191210376,-138.9076191210376,0.0,0.0,0.0,4983.2027975429055
42,1,2013-02-20,5185.377232322345,3771.9105617318814,5906.674941062248,5185.377232322345,5185.377232322345,-318.0155945827225,-318.0155945827225,-318.0155945827225,-168.38468480136225,-168.38468480136225,-168.38468480136225,-149.63090978136023,-149.63090978136023,-149.63090978136023,0.0,0.0,0.0,4867.361637739622
43,1,2013-02-21,5183.35538175591,3638.6475167688204,5932.002785315597,5183.35538175591,5183.35538175591,-402.05868310146167,-402.05868310146167,-402.05868310146167,-243.86077535890482,-243.86077535890482,-243.86077535890482,-158.19790774255696,-158.19790774255696,-158.19790774255696,0.0,0.0,0.0,4781.296698654448
44,1,2013-02-22,5181.333531189473,3914.5060906655485,6178.662837694623,5181.333531189473,5181.333531189473,-189.7671319890392,-189.7671319890392,-189.7671319890392,-25.28249270732953,-25.28249270732953,-25.28249270732953,-164.4846392817097,-164.4846392817097,-164.4846392817097,0.0,0.0,0.0,4991.566399200434
45,1,2013-02-23,5179.311680623037,4114.745593290947,6294.663443029565,5179.311680623037,5179.311680623037,-16.936600860661514,-16.936600860661514,-16.936600860661514,151.4824673058293,151.4824673058293,151.4824673058293,-168.41906816649083,-168.41906816649083,-168.41906816649083,0.0,0.0,0.0,5162.375079762376
46,1,2013-02-25,5175.267979490166,4176.235954040502,6416.806670478383,5175.267979490166,5175.267979490166,182.92806097805902,182.92806097805902,182.92806097805902,352.11589780044557,352.11589780044557,352.11589780044557,-169.18783682238657,-169.18783682238657,-169.18783682238657,0.0,0.0,0.0,5358.196040468225
47,1,2013-02-26,5173.246128923729,3822.9992945482472,6008.9117422567415,5173.246128923729,5173.246128923729,-231.40125743307968,-231.40125743307968,-231.40125743307968,-65.28866622497614,-65.28866622497614,-65.28866622497614,-166.11259120810357,-166.11259120810357,-166.11259120810357,0.0,0.0,0.0,4941.844871490649
48,1,2013-02-27,5171.224278357294,3776.3434339323185,6004.3722365657895,5171.224278357294,5171.224278357294,-329.2419659115328,-329.2419659115328,-329.2419659115328,-168.38468480054277,-168.38468480054277,-168.38468480054277,-160.85728111099016,-160.85728111099016,-160.85728111099016,0.0,0.0,0.0,4841.982312445761
49,1,2013-02-28,5169.202427790859,3700.24013351656,5856.197779974217,5169.202427790859,5169.202427790859,-397.4197230877126,-397.4197230877126,-397.4197230877126,-243.86077535947624,-243.86077535947624,-243.86077535947624,-153.55894772823638,-153.55894772823638,-153.55894772823638,0.0,0.0,0.0,4771.782704703146
50,1,2013-03-01,5167.180577224422,3921.859977351389,6087.956575663966,5167.180577224422,5167.180577224422,-169.66473111126507,-169.66473111126507,-169.66473111126507,-25.282492707423046,-25.282492707423046,-25.282492707423046,-144.38223840384197,-144.38223840384197,-144.38223840384197,0.0,0.0,0.0,4997.515846113158
51,1,2013-03-02,5165.158726948617,4047.1162561748574,6312.883747417621,5165.158726948617,5165.158726948617,17.96833293220278,17.96833293220278,17.96833293220278,151.48246730525486,151.48246730525486,151.48246730525486,-133.5141343730521,-133.5141343730521,-133.5141343730521,0.0,0.0,0.0,5183.12705988082
52,1,2013-03-04,5161.115026397003,4368.4423784753735,6417.105256026694,5161.115026397003,5161.115026397003,244.5833883473301,244.5833883473301,244.5833883473301,352.11589780042954,352.11589780042954,352.11589780042954,-107.53250945309942,-107.53250945309942,-107.53250945309942,0.0,0.0,0.0,5405.698414744333
53,1,2013-03-05,5159.093176121196,3933.174213880568,6148.254903737468,5159.093176121196,5159.093176121196,-158.1479628626751,-158.1479628626751,-158.1479628626751,-65.2886662251132,-65.2886662251132,-65.2886662251132,-92.85929663756187,-92.85929663756187,-92.85929663756187,0.0,0.0,0.0,5000.945213258521
54,1,2013-03-06,5157.071325845391,3810.0975531261834,5989.74943576021,5157.071325845391,5157.071325845391,-245.75121054757918,-245.75121054757918,-245.75121054757918,-168.3846848016091,-168.3846848016091,-168.3846848016091,-77.36652574597007,-77.36652574597007,-77.36652574597007,0.0,0.0,0.0,4911.320115297812
55,1,2013-03-07,5155.049475569584,3669.4950413779516,5970.3135883438545,5155.049475569584,5155.049475569584,-305.14210961410816,-305.14210961410816,-305.14210961410816,-243.8607753604701,-243.8607753604701,-243.8607753604701,-61.28133425363812,-61.28133425363812,-61.28133425363812,0.0,0.0,0.0,4849.907365955475
56,1,2013-03-08,5153.027625293777,4026.823100389095,6233.285091179957,5153.027625293777,5153.027625293777,-70.10994296712266,-70.10994296712266,-70.10994296712266,-25.282492706911952,-25.282492706911952,-25.282492706911952,-44.827450260210725,-44.827450260210725,-44.827450260210725,0.0,0.0,0.0,5082.917682326654
57,1,2013-03-09,5151.00577501797,4138.552509768372,6289.9725217908,5151.00577501797,5151.00577501797,123.2598943263076,123.2598943263076,123.2598943263076,151.48246730615566,151.48246730615566,151.48246730615566,-28.222572979848035,-28.222572979848035,-28.222572979848035,0.0,0.0,0.0,5274.265669344278
58,1,2013-03-11,5146.962074466358,4431.145142557473,6593.03805642205,5146.962074466358,5146.962074466358,356.7274825114218,356.7274825114218,356.7274825114218,352.1158978004508,352.1158978004508,352.1158978004508,4.61158471097094,4.61158471097094,4.61158471097094,0.0,0.0,0.0,5503.68955697778
59,1,2013-03-12,5144.940224190551,4002.126855090572,6164.536370104716,5144.940224190551,5144.940224190551,-44.836609267520785,-44.836609267520785,-44.836609267520785,-65.2886662252503,-65.2886662252503,-65.2886662252503,20.452056957729503,20.452056957729503,20.452056957729503,0.0,0.0,0.0,5100.10361492303
60,1,2013-03-13,5142.918373914744,3874.0310569900107,6053.0056792084615,5142.918373914744,5142.918373914744,-132.71682494657256,-132.71682494657256,-132.71682494657256,-168.38468480078959,-168.38468480078959,-168.38468480078959,35.667859854216985,35.667859854216985,35.667859854216985,0.0,0.0,0.0,5010.201548968172
61,1,2013-03-14,5140.896523638938,3803.985862952475,5951.127011876459,5140.896523638938,5140.896523638938,-193.7668878308898,-193.7668878308898,-193.7668878308898,-243.86077536010305,-243.86077536010305,-243.86077536010305,50.09388752921327,50.09388752921327,50.09388752921327,0.0,0.0,0.0,4947.129635808048
62,1,2013-03-15,5138.8746733631315,4154.986415257879,6271.669437369292,5138.8746733631315,5138.8746733631315,38.29499098955621,38.29499098955621,38.29499098955621,-25.282492707935628,-25.282492707935628,-25.282492707935628,63.57748369749183,63.57748369749183,63.57748369749183,0.0,0.0,0.0,5177.1696643526875
63,1,2013-03-16,5136.852823087324,4312.321898746546,6385.847812193801,5136.852823087324,5136.852823087324,227.46105352491088,227.46105352491088,227.46105352491088,151.48246730632627,151.48246730632627,151.48246730632627,75.97858621858462,75.97858621858462,75.97858621858462,0.0,0.0,0.0,5364.313876612236
64,1,2013-03-18,5132.809122535711,4417.822484205749,6676.125477435008,5132.809122535711,5132.809122535711,449.1525094732509,449.1525094732509,449.1525094732509,352.11589780045324,352.11589780045324,352.11589780045324,97.0366116727977,97.0366116727977,97.0366116727977,0.0,0.0,0.0,5581.961632008962
65,1,2013-03-19,5130.787272259905,4042.836029298415,6217.860248735002,5130.787272259905,5130.787272259905,40.18872407631105,40.18872407631105,40.18872407631105,-65.28866622517134,-65.28866622517134,-65.28866622517134,105.47739030148239,105.47739030148239,105.47739030148239,0.0,0.0,0.0,5170.975996336216
66,1,2013-03-20,5128.765421984099,3964.4779113900768,6144.093475769724,5128.765421984099,5128.765421984099,-55.98076237348325,-55.98076237348325,-55.98076237348325,-168.38468480109492,-168.38468480109492,-168.38468480109492,112.40392242761168,112.40392242761168,112.40392242761168,0.0,0.0,0.0,5072.784659610616
67,1,2013-03-21,5126.743571708292,3943.799969523758,6148.111485713954,5126.743571708292,5126.743571708292,-126.1189583327102,-126.1189583327102,-126.1189583327102,-243.86077536067447,-243.86077536067447,-243.86077536067447,117.74181702796426,117.74181702796426,117.74181702796426,0.0,0.0,0.0,5000.624613375581
68,1,2013-03-22,5124.721721432485,4124.385932121629,6249.3028292967865,5124.721721432485,5124.721721432485,96.14872326195483,96.14872326195483,96.14872326195483,-25.28249270709901,-25.28249270709901,-25.28249270709901,121.43121596905384,121.43121596905384,121.43121596905384,0.0,0.0,0.0,5220.870444694439
69,1,2013-03-23,5122.699871156679,4180.392125085105,6487.302161001605,5122.699871156679,5122.699871156679,274.9101357567629,274.9101357567629,274.9101357567629,151.48246730648944,151.48246730648944,151.48246730648944,123.42766845027349,123.42766845027349,123.42766845027349,0.0,0.0,0.0,5397.610006913443
70,1,2013-03-25,5118.656170605065,4481.538100618948,6721.12055573915,5118.656170605065,5118.656170605065,474.36322043012257,474.36322043012257,474.36322043012257,352.1158978004559,352.1158978004559,352.1158978004559,122.24732262966675,122.24732262966675,122.24732262966675,0.0,0.0,0.0,5593.019391035188
71,1,2013-03-26,5116.634320329259,4053.0928072908587,6264.771309886231,5116.634320329259,5116.634320329259,53.779913031637996,53.779913031637996,53.779913031637996,-65.28866622422707,-65.28866622422707,-65.28866622422707,119.06857925586507,119.06857925586507,119.06857925586507,0.0,0.0,0.0,5170.414233360897
72,1,2013-03-27,5114.612470053452,3911.1864572930463,6177.9064376686265,5114.612470053452,5114.612470053452,-54.18920800921752,-54.18920800921752,-54.18920800921752,-168.3846848014003,-168.3846848014003,-168.3846848014003,114.1954767921828,114.1954767921828,114.1954767921828,0.0,0.0,0.0,5060.423262044234
73,1,2013-03-28,5112.590619777647,3900.115784656517,6080.292198404571,5112.590619777647,5112.590619777647,-136.18296754837763,-136.18296754837763,-136.18296754837763,-243.860775359369,-243.860775359369,-243.860775359369,107.67780781099133,107.67780781099133,107.67780781099133,0.0,0.0,0.0,4976.407652229269
74,1,2013-03-30,5108.5469192260325,4267.655188964481,6470.849282660201,5108.5469192260325,5108.5469192260325,241.5024858026298,241.5024858026298,241.5024858026298,151.4824673059224,151.4824673059224,151.4824673059224,90.02001849670735,90.02001849670735,90.02001849670735,0.0,0.0,0.0,5350.0494050286625
75,1,2013-04-02,5102.481368398613,3981.917508756138,6172.388774226566,5102.481368398613,5102.481368398613,-11.53400662529091,-11.53400662529091,-11.53400662529091,-65.2886662247968,-65.2886662247968,-65.2886662247968,53.7546595995059,53.7546595995059,53.7546595995059,0.0,0.0,0.0,5090.947361773322
76,1,2013-04-03,5100.459518341333,3842.0086804532343,6044.553946271427,5100.459518341333,5100.459518341333,-128.6905619028605,-128.6905619028605,-128.6905619028605,-168.38468480134176,-168.38468480134176,-168.38468480134176,39.69412289848125,39.69412289848125,39.69412289848125,0.0,0.0,0.0,4971.768956438473
77,1,2013-04-04,5098.437668284053,3795.3727657241393,5955.917084182053,5098.437668284053,5098.437668284053,-218.88519237321668,-218.88519237321668,-218.88519237321668,-243.86077536036285,-243.86077536036285,-243.86077536036285,24.975582987146186,24.975582987146186,24.975582987146186,0.0,0.0,0.0,4879.552475910837
78,1,2013-04-05,5096.415818226773,4001.0137871012744,6136.939027658592,5096.415818226773,5096.415818226773,-15.45834754127229,-15.45834754127229,-15.45834754127229,-25.282492706681445,-25.282492706681445,-25.282492706681445,9.824145165409156,9.824145165409156,9.824145165409156,0.0,0.0,0.0,5080.957470685501
79,1,2013-04-06,5094.393968169494,4148.3172213785,6296.393408601195,5094.393968169494,5094.393968169494,145.96245390723334,145.96245390723334,145.96245390723334,151.48246730609304,151.48246730609304,151.48246730609304,-5.520013398859733,-5.520013398859733,-5.520013398859733,0.0,0.0,0.0,5240.3564220767275
80,1,2013-04-08,5090.350268054934,4305.077878706751,6518.034142249041,5090.350268054934,5090.350268054934,316.3437230699664,316.3437230699664,316.3437230699664,352.11589780046114,352.11589780046114,352.11589780046114,-35.772174730494726,-35.772174730494726,-35.772174730494726,0.0,0.0,0.0,5406.6939911249
81,1,2013-04-09,5088.3284179976545,3874.101358820442,6033.7892447987,5088.3284179976545,5088.3284179976545,-115.44769929857598,-115.44769929857598,-115.44769929857598,-65.28866622385253,-65.28866622385253,-65.28866622385253,-50.159033074723474,-50.159033074723474,-50.159033074723474,0.0,0.0,0.0,4972.880718699079
82,1,2013-04-10,5086.306567940374,3753.829181631399,5864.375409126309,5086.306567940374,5086.306567940374,-232.09065285072003,-232.09065285072003,-232.09065285072003,-168.3846848008862,-168.3846848008862,-168.3846848008862,-63.705968049833864,-63.705968049833864,-63.705968049833864,0.0,0.0,0.0,4854.215915089654
83,1,2013-04-11,5084.284717883094,3707.9205748563936,5858.558060046362,5084.284717883094,5084.284717883094,-320.0215244664984,-320.0215244664984,-320.0215244664984,-243.86077535999578,-243.86077535999578,-243.86077535999578,-76.1607491065026,-76.1607491065026,-76.1607491065026,0.0,0.0,0.0,4764.263193416596
84,1,2013-04-12,5082.262867825814,3876.9687544003696,6029.4265669400465,5082.262867825814,5082.262867825814,-112.56671529606022,-112.56671529606022,-112.56671529606022,-25.2824927071005,-25.2824927071005,-25.2824927071005,-87.28422258895974,-87.28422258895974,-87.28422258895974,0.0,0.0,0.0,4969.696152529754
85,1,2013-04-13,5080.241017768535,4032.267893771717,6250.46595438586,5080.241017768535,5080.241017768535,54.62658637687356,54.62658637687356,54.62658637687356,151.48246730552606,151.48246730552606,151.48246730552606,-96.85588092865248,-96.85588092865248,-96.85588092865248,0.0,0.0,0.0,5134.867604145409
86,1,2013-04-15,5076.197317653975,4249.569873723158,6410.906039351048,5076.197317653975,5076.197317653975,241.5284665223516,241.5284665223516,241.5284665223516,352.11589780046353,352.11589780046353,352.11589780046353,-110.58743127811185,-110.58743127811185,-110.58743127811185,0.0,0.0,0.0,5317.725784176327
87,1,2013-04-16,5074.175467596695,3830.46414787497,6027.298375797706,5074.175467596695,5074.175467596695,-179.73581889804132,-179.73581889804132,-179.73581889804132,-65.28866622442226,-65.28866622442226,-65.28866622442226,-114.44715267361903,-114.44715267361903,-114.44715267361903,0.0,0.0,0.0,4894.439648698653
88,1,2013-04-17,5072.153617539416,3691.019830676856,5900.475157160239,5072.153617539416,5072.153617539416,-284.54833435166023,-284.54833435166023,-284.54833435166023,-168.38468480119158,-168.38468480119158,-168.38468480119158,-116.16364955046858,-116.16364955046858,-116.16364955046858,0.0,0.0,0.0,4787.605283187756
89,1,2013-04-18,5070.131767482136,3669.483003428587,5759.113229537,5070.131767482136,5070.131767482136,-359.5445279184998,-359.5445279184998,-359.5445279184998,-243.86077535962875,-243.86077535962875,-243.86077535962875,-115.68375255887112,-115.68375255887112,-115.68375255887112,0.0,0.0,0.0,4710.587239563636
90,1,2013-04-19,5068.109917424856,3906.805745199222,6048.46734265049,5068.109917424856,5068.109917424856,-138.2810296596537,-138.2810296596537,-138.2810296596537,-25.28249270844967,-25.28249270844967,-25.28249270844967,-112.99853695120404,-112.99853695120404,-112.99853695120404,0.0,0.0,0.0,4929.828887765202
91,1,2013-04-20,5066.088067367576,4013.511650394118,6166.533647434216,5066.088067367576,5066.088067367576,43.337541569332714,43.337541569332714,43.337541569332714,151.48246730642683,151.48246730642683,151.48246730642683,-108.14492573709411,-108.14492573709411,-108.14492573709411,0.0,0.0,0.0,5109.425608936908
